distance,traffic,weather,eta
12.820424651652733,5,0,23.161258926505827
5.685831707153068,2,0,12.427939813223059
18.338850766276128,4,1,32.709979107483434
7.738536698580539,3,0,14.76231116565954
1.5835831943548921,4,1,12.384940268294546
16.491335101772027,1,1,25.89439981060288
5.250656305769175,4,0,12.730081281898903
23.571006024469945,1,0,32.088156489259504
23.894285848062097,4,1,39.89541784328517
22.956745365290764,1,0,28.81968947137304
9.883808806130666,2,1,20.86632192258474
1.3709587966928183,5,0,11.006037031393221
23.27964550210541,3,0,35.831928253251085
11.276419559615544,4,1,26.990889373220384
24.19971565704807,5,0,36.37005111201973
24.12687945014207,3,1,40.67077574461633
21.472226931216642,3,0,28.8426003744562
8.066773409670056,1,1,17.523289145369088
10.242345486446206,2,1,23.847528968195924
21.427280116404567,2,0,31.46240501622374
8.606128123750665,5,1,19.513392459101453
5.06782592046622,2,0,12.208522543331501
14.363230299000403,4,0,29.728134290672507
23.467714579858743,2,0,31.555194213834433
17.704715120199353,5,1,34.67625150417944
14.68146808214476,2,1,22.740788254720844
3.332235850498445,4,0,12.622841858237472
15.760173440780074,1,0,23.450562494022343
24.76129240250232,5,1,44.60902513930169
4.362016365676577,1,0,13.51835359338749
13.43991165672968,1,0,18.19394807400721
22.05695372627093,1,1,28.706997736694586
18.778446826100907,3,0,28.876078134457526
17.72837778388643,3,1,25.941149810238738
17.85961801569062,1,0,22.365333769099717
9.627787629274124,5,1,28.30210927232937
8.04620426234784,4,0,18.305712412080954
20.424667731484327,4,0,32.86843490344373
20.442721472300338,2,1,35.672826520191116
21.809735645922487,5,0,35.63048299178025
22.91777326135531,3,1,39.52496873949459
13.272217572662507,1,0,18.18527503752769
13.03639107249279,2,1,23.9037642139094
20.159084295202604,4,1,33.256291442517096
16.599134338666364,3,1,28.454867616743204
17.84720505418488,3,1,28.121609599334107
20.099024066466427,1,0,25.92833872330902
22.360128203621592,4,0,35.612958532178446
9.11188376443686,5,1,22.21418430714133
10.013990863358657,3,1,25.615146881400037
3.255566556180856,1,1,9.96289190560095
14.878723383908175,5,0,27.97005923186025
1.86261457112181,4,0,11.774452988037423
12.174352435179044,3,0,18.95136676048301
14.023471232981839,5,0,27.155120437913112
7.876990051078826,5,1,21.51865562057941
15.179998253656258,5,1,34.833357724565474
1.7320059985371863,3,1,9.46112849945046
1.896356529981146,3,0,8.401958754591721
20.742413455831798,2,0,29.549527717301707
9.644575393870308,4,0,20.36314196145977
4.049452303645235,1,1,9.196872418208619
13.533838241315305,5,1,27.94958708528817
19.47984527436666,2,0,26.24222398314779
6.179704659924236,1,1,13.972296460329648
15.949371419656007,2,0,22.85155416176328
3.048339159850432,3,0,11.250424608725561
2.2403613080465847,5,1,17.142441008446045
13.752511157635553,1,0,13.949187992963449
13.975242918642557,1,1,22.76528709604549
16.298317635956955,1,0,26.058890698780885
18.42619200934388,1,1,30.261968513289318
24.42044990710083,1,1,35.64856620993493
13.391208359228688,2,1,21.45066577013454
8.750955350589903,5,0,21.456253852959176
20.08446867444889,3,0,31.580862289095183
7.499974030289781,3,1,17.99247547469257
11.535314096935267,3,1,23.975861033931196
2.882953152214383,3,0,12.478868699449341
1.6084178419709803,2,0,4.215552570881725
24.1035619522702,4,0,34.80767513280598
21.06352289229294,5,1,40.16162612273995
17.70338094624875,1,0,24.15914240789466
10.814870665942477,4,0,23.035521389956592
5.159063681700299,3,1,16.830464041847897
4.754489024106065,4,0,12.56987670257889
7.005829555950288,5,0,19.271380770071154
14.181439952946892,1,0,16.73347485694392
18.150302144801497,1,1,26.779725150295807
16.84473704122555,5,1,34.71928291140347
7.718413526702628,5,1,22.041067798595375
23.91676673591666,3,1,43.13622444755964
18.709526000698446,1,1,24.1670627031908
14.304497260273617,4,1,27.57041599833072
15.681297909624455,2,1,24.441997823809523
11.070401498266957,2,0,15.883784183004442
6.945543748027779,5,0,17.04865605067158
9.543344287630278,3,1,18.29917177143835
19.18830665114486,2,0,28.531372278519086
1.3454437271141408,1,0,2.5203418777627666
3.7857433721659897,5,1,18.3700387177765
2.104063408522066,4,0,9.65522456640599
1.9774912556552833,5,0,10.99122868221392
21.53105401626417,4,0,37.181823291690705
17.887788625120567,5,0,33.3112107145635
12.380171898095805,5,0,21.119805477804675
3.3480198556240355,5,1,13.56934893007707
12.798781002803977,4,1,28.943754874637747
12.363322498733577,4,1,25.296280215382787
5.156844877840364,5,0,12.890049185539993
11.412439581711354,2,1,23.286397763134303
10.564113625536962,3,0,19.015184450842536
15.780402353253194,3,0,25.439624993568472
16.242247620823452,3,0,27.109775688999957
2.0872962345290684,4,0,7.884801164870096
9.99070275103531,4,1,20.22584165847404
16.020637977141675,2,1,29.886674162376416
13.075270205922106,3,0,18.81599072562194
21.555756188519734,3,1,32.92243183207255
16.80864715885468,5,0,28.125505831534085
4.9104262499543125,4,1,21.55240334732622
2.6936499376103162,3,1,13.719146525955425
16.418062676951575,2,0,25.63249116121265
1.6362714529989235,2,1,9.855860834756166
15.05861395056312,3,0,22.866562318273274
23.565525794198983,4,1,41.041213519559115
14.811380269021095,2,0,18.660424381231707
10.316078228956526,5,0,20.18872697055484
16.438917242616476,2,1,28.692651049662736
11.998069371796399,1,1,17.18317278450212
14.094802943582438,1,0,18.53560059397518
23.595155410636604,4,1,39.5271618040531
10.266463307218583,3,1,20.762431961987975
24.068573531773943,4,0,32.980051288431014
22.72841540694553,4,0,34.016240705957244
5.6989872349431145,4,1,16.688847928066767
2.664671221003971,4,0,11.520485191780162
3.4186720330582396,5,0,14.323387517068825
1.4373238156371935,5,0,12.480711498638382
3.2666310581422815,2,1,10.067984723821942
17.392162561992563,1,1,27.41615097532286
2.7085275630454957,4,0,8.138219610107228
8.655415127050272,2,1,14.242688687155619
21.27700746326691,1,0,22.861263507587033
1.5585264576598208,3,1,10.37163727004779
20.54724358213446,5,0,33.15009584988424
7.764514594561598,1,0,12.896048737183119
3.83595586291975,3,1,12.80582186140596
17.721691968739616,1,0,23.812783058376073
16.094628322717217,5,1,34.44014714042682
22.05932832464927,5,1,38.59855583828089
18.641705051293258,2,0,26.96615048176626
20.283542329236365,4,0,34.34410589299402
7.768829741711356,1,1,12.346270140442492
5.258549050713348,1,0,8.359963537345305
19.0147540393806,3,0,27.45363608085809
20.364033742414335,5,0,32.08786072591092
24.77212340801616,1,0,28.653644608638935
10.902824245874235,5,0,20.70209195069168
9.928434059026795,1,1,17.534178882336178
19.633911057807925,2,1,27.839004358246015
9.179284966072428,4,0,17.91368791110964
23.338175814485552,1,0,31.632199791088457
21.601906044232283,5,0,36.820309179916606
11.29585665700044,2,1,19.994012742524216
19.020905626995937,1,0,28.20446757911257
19.109028978032377,3,1,36.21690760146217
3.4749728520623826,4,1,15.72221228555431
22.6612697603096,1,1,27.7564378806029
13.126056938748572,2,0,21.524164720530802
20.834979186585798,3,1,29.914022343835786
8.681190424734682,2,0,17.369720731121753
22.49255748390881,2,1,36.65823878217517
10.340840289619916,3,0,21.957433355819937
1.2601036355271606,2,1,9.532655479368046
22.729167434062326,3,0,32.552229386511115
3.1908802428672054,1,1,8.428854024060199
8.663527302169957,3,0,15.303712420542153
23.801487209219317,3,0,36.523921958412586
23.814571526501346,4,0,38.002028810813364
14.762509314958866,3,0,23.955462444819066
16.164093092075184,3,1,27.452549094636275
11.762692527479675,1,1,24.873656295576154
8.037058520753549,4,0,19.46921945283
8.887949088877983,5,1,20.97011506710676
17.14044294584892,1,0,21.53601950314445
19.05698870650432,1,0,26.731938642622595
19.997897049420366,5,1,35.89839861683907
19.950835427069293,3,0,30.644098430134928
3.188946473168569,2,0,9.728328368474578
12.866087312861955,4,1,20.162448610121558
2.381410240399463,2,0,6.641616888900854
14.188693175769654,5,0,26.888850118053828
11.596732032961048,1,0,15.09193352818568
22.304900386199193,1,0,29.369270733331113
9.42196030124989,4,1,24.121391576491618
3.8096083942625407,1,1,10.355631961764267
4.4318003692680605,1,1,10.070505655022808
19.276255161219332,4,0,32.39674879303174
15.837233519590265,4,0,27.10278704205703
3.426944226946966,5,1,17.150932245945402
3.0185633467599384,1,0,2.997717245434087
17.82325915501888,1,0,20.2626014154905
2.7463121527406447,5,0,10.633114997860634
20.72464142296855,3,0,31.426227830002688
17.949813451755908,3,1,30.88161864689439
2.9523707354055944,3,1,10.082276686071786
3.036105138044606,5,1,18.43516181724115
24.679349884028213,1,0,34.363838887192045
9.982499098146889,5,1,24.282011684343594
9.895411529605383,5,1,21.89253012078971
20.507189614180064,3,0,29.19037476721225
23.73396585721261,2,0,34.18968028224452
24.6640255317489,1,1,36.19389035516823
19.0810764462146,3,1,30.552426363434556
10.030230052741977,2,1,22.578620338819857
3.0040172007680503,2,1,13.801380772774458
19.651525982258484,4,0,30.115819052156898
14.401701993659321,1,1,21.29546238646125
11.18132822192743,2,1,19.731937991553934
22.752505242273664,3,0,32.2883407399513
3.668739575347632,4,1,17.803563506274045
12.82300250298062,1,0,18.23826112452993
1.2724874744180577,5,0,13.281142508002844
12.247855407859031,3,0,22.04455677580424
2.3512786163640964,2,1,13.75058847602438
3.851629990433726,2,1,10.003184900902191
3.820629922650517,3,0,11.345472967948455
16.581047250785524,2,1,23.04961418847323
18.905077102370157,4,1,31.552181374650473
15.000850362331832,1,0,19.8513136629285
24.092141163389005,4,0,37.746982621575874
9.996893908568897,2,1,19.292641206223536
7.857090070764658,5,0,18.294123247292234
21.846379076547045,1,1,30.936819136870376
6.366300124466863,1,1,15.878442102208444
24.11734094657467,3,1,37.67274478012933
1.2917073925555922,3,1,14.548532115153765
24.27709184098334,5,0,40.72054435626227
2.0358378868138267,1,0,5.3580801564730525
22.387434728753707,5,0,34.477727853862454
13.664826618071196,3,0,24.268268264484686
24.831155106863207,3,1,38.309844972738844
2.7711175536495727,1,1,6.4364615483680865
14.292502825631699,4,0,26.176690616916794
24.263260854858373,2,1,33.84002090469697
13.554348260083572,3,1,24.240734987841122
16.1055673152463,3,1,28.806448955357737
17.697968535630814,4,0,33.67440509098643
11.908985554426557,4,0,20.91695115372689
16.061393922017523,5,0,28.357239667819876
15.023543486154406,5,1,32.99294229222858
22.627792251783735,2,0,28.67675932538839
2.090713128194989,2,0,7.3944685158758165
7.743116550213528,1,0,13.703593475489408
23.80987561783741,5,0,37.95766097198268
22.366330813381992,3,0,34.89190553885212
11.93576206685711,5,0,24.905814326652145
15.883182347236882,3,1,27.0984548890767
7.657148391547184,4,1,20.29296869806361
5.5149078333702715,5,0,15.858374720083843
12.128761718559572,4,0,22.37923754663853
9.480453472625268,2,1,19.181979965589978
15.00774668442093,2,1,26.68569589124883
2.865631287159636,1,0,6.456094043765835
24.385475383987995,5,0,34.3991433182613
24.669057867510467,4,0,37.40825306346851
